
4/18/2019, 14:17:54 ;01, 37.35326,0;02, .0000006246595,0;03, .3448042,0;04, 21.58019,0;05, 20.39241,0;
4/18/2019, 14:17:55 ;01, 37.34631,0;02, .0000006314199,0;03, .3499466,0;04, 21.59889,0;05, 20.32782,0;
4/18/2019, 14:17:56 ;01, 37.33936,0;02, .0000006106976,0;03, .3448042,0;04, 21.61759,0;05, 20.39522,0;
4/18/2019, 14:17:57 ;01, 37.33936,0;02, .0000006106976,0;03, .3448042,0;04, 21.61759,0;05, 20.39522,0;
4/18/2019, 14:17:58 ;01, 37.33936,0;02, .0000007772191,0;03, .3499466,0;04, 21.61759,0;05, 20.40084,0;
4/18/2019, 14:17:59 ;01, 37.35326,0;02, .0000005912913,0;03, .3499466,0;04, 21.63629,0;05, 20.40084,0;
4/18/2019, 14:18:00 ;01, 37.35326,0;02, .0000005912913,0;03, .3499466,0;04, 21.63629,0;05, 20.40084,0;
4/18/2019, 14:18:01 ;01, 37.36718,0;02, .0000004503262,0;03, .3499466,0;04, 21.61759,0;05, 20.40365,0;
4/18/2019, 14:18:02 ;01, 37.36718,0;02, .0000004503262,0;03, .3499466,0;04, 21.61759,0;05, 20.40365,0;
4/18/2019, 14:18:03 ;01, 37.36718,0;02, .0000005951223,0;03, .3499466,0;04, 21.63629,0;05, 20.40084,0;
4/18/2019, 14:18:04 ;01, 37.36718,0;02, .0000005425036,0;03, .3499466,0;04, 21.50539,0;05, 20.39522,0;
4/18/2019, 14:18:05 ;01, 37.36718,0;02, .0000005425036,0;03, .3499466,0;04, 21.50539,0;05, 20.39522,0;
4/18/2019, 14:18:06 ;01, 37.36718,0;02, .0000003770437,0;03, .3448042,0;04, 21.61759,0;05, 20.39241,0;
4/18/2019, 14:18:07 ;01, 37.36022,0;02, .0000004793378,0;03, .3550889,0;04, 21.43059,0;05, 20.31378,0;
4/18/2019, 14:18:08 ;01, 37.36022,0;02, .0000004793378,0;03, .3550889,0;04, 21.43059,0;05, 20.31378,0;
4/18/2019, 14:18:09 ;01, 37.35326,0;02, .0000006246595,0;03, .3550889,0;04, 21.48669,0;05, 20.30817,0;
4/18/2019, 14:18:10 ;01, 37.36718,0;02, .0000004993514,0;03, .3550889,0;04, 21.44929,0;05, 20.30255,0;
4/18/2019, 14:18:11 ;01, 37.36718,0;02, .0000004993514,0;03, .3550889,0;04, 21.44929,0;05, 20.30255,0;
4/18/2019, 14:18:12 ;01, 37.33936,0;02, .0000003910989,0;03, .3499466,0;04, 21.46799,0;05, 20.30536,0;
4/18/2019, 14:18:13 ;01, 37.33936,0;02, .0000003910989,0;03, .3499466,0;04, 21.46799,0;05, 20.30536,0;
4/18/2019, 14:18:14 ;01, 37.34631,0;02, .0000003023827,0;03, .3499466,0;04, 21.44929,0;05, 20.29974,0;
4/18/2019, 14:18:15 ;01, 37.35326,0;02, .0000002978598,0;03, .3499466,0;04, 21.46799,0;05, 20.31378,0;
4/18/2019, 14:18:16 ;01, 37.35326,0;02, .0000002978598,0;03, .3499466,0;04, 21.46799,0;05, 20.31378,0;
4/18/2019, 14:18:17 ;01, 37.34631,0;02, .0000004194431,0;03, .3499466,0;04, 21.46799,0;05, 20.26885,0;
4/18/2019, 14:18:18 ;01, 37.34631,0;02, .0000004078669,0;03, .3499466,0;04, 21.48669,0;05, 20.32501,0;
4/18/2019, 14:18:19 ;01, 37.34631,0;02, .0000004078669,0;03, .3499466,0;04, 21.48669,0;05, 20.32501,0;
4/18/2019, 14:18:20 ;01, 37.3324,0;02, .0000005015057,0;03, .3499466,0;04, 21.48669,0;05, 20.33344,0;
4/18/2019, 14:18:21 ;01, 37.33936,0;02, .0000006139933,0;03, .3499466,0;04, 21.50539,0;05, 20.29974,0;
4/18/2019, 14:18:22 ;01, 37.33936,0;02, .0000006139933,0;03, .3499466,0;04, 21.50539,0;05, 20.29974,0;
4/18/2019, 14:18:23 ;01, 37.33936,0;02, .0000004913533,0;03, .3448042,0;04, 21.63629,0;05, 20.36152,0;
4/18/2019, 14:18:24 ;01, 37.33936,0;02, .0000004913533,0;03, .3448042,0;04, 21.63629,0;05, 20.36152,0;
4/18/2019, 14:18:25 ;01, 37.34631,0;02, .0000004924118,0;03, .3448042,0;04, 21.63629,0;05, 20.39803,0;
4/18/2019, 14:18:26 ;01, 37.3324,0;02, .0000003762328,0;03, .3448042,0;04, 21.63629,0;05, 20.39241,0;
4/18/2019, 14:18:27 ;01, 37.3324,0;02, .0000003762328,0;03, .3448042,0;04, 21.63629,0;05, 20.39241,0;
4/18/2019, 14:18:28 ;01, 37.34631,0;02, .0000003730068,0;03, .3448042,0;04, 21.63629,0;05, 20.39241,0;
4/18/2019, 14:18:29 ;01, 37.35326,0;02, .0000003915199,0;03, .3448042,0;04, 21.59889,0;05, 20.3868,0;
4/18/2019, 14:18:30 ;01, 37.35326,0;02, .0000003915199,0;03, .3448042,0;04, 21.59889,0;05, 20.3868,0;
4/18/2019, 14:18:31 ;01, 37.35326,0;02, .000000333143,0;03, .3499466,0;04, 21.46799,0;05, 20.37556,0;
4/18/2019, 14:18:32 ;01, 37.34631,0;02, .0000004747162,0;03, .3448042,0;04, 21.59889,0;05, 20.37276,0;
4/18/2019, 14:18:33 ;01, 37.34631,0;02, .0000004747162,0;03, .3448042,0;04, 21.59889,0;05, 20.37276,0;
4/18/2019, 14:18:34 ;01, 37.33936,0;02, .0000004056776,0;03, .3448042,0;04, 21.56149,0;05, 20.36152,0;
4/18/2019, 14:18:35 ;01, 37.33936,0;02, .0000004056776,0;03, .3448042,0;04, 21.56149,0;05, 20.36152,0;
4/18/2019, 14:18:36 ;01, 37.33936,0;02, .0000004571638,0;03, .3448042,0;04, 21.54279,0;05, 20.31097,0;
4/18/2019, 14:18:37 ;01, 37.33936,0;02, .0000004747162,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:18:38 ;01, 37.33936,0;02, .0000004747162,0;03, .3448042,0;04, 21.43059,0;05, 20.29412,0;
4/18/2019, 14:18:39 ;01, 37.3324,0;02, .0000004096266,0;03, .3448042,0;04, 21.46799,0;05, 20.3194,0;
4/18/2019, 14:18:40 ;01, 37.35326,0;02, .0000005799449,0;03, .3448042,0;04, 21.44929,0;05, 20.29412,0;
4/18/2019, 14:18:41 ;01, 37.35326,0;02, .0000005799449,0;03, .3448042,0;04, 21.44929,0;05, 20.29412,0;
4/18/2019, 14:18:42 ;01, 37.35326,0;02, .0000006321004,0;03, .3499466,0;04, 21.48669,0;05, 20.32782,0;
